Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
M8_62_Bin_83	k__Archaea (UID2)	207	149	107	60	82	7	0	0	0	57.87	4.52	71.43
Meg19_1012_Bin_106	k__Archaea (UID2)	207	149	107	74	71	4	0	0	0	52.92	3.27	50.00
Meg19_1012_Bin_144	k__Archaea (UID2)	207	149	107	64	85	0	0	0	0	57.28	0.00	0.00
Meg19_1012_Bin_162	k__Archaea (UID2)	207	149	107	34	110	5	0	0	0	73.45	3.74	40.00
Meg19_1012_Bin_170	k__Archaea (UID2)	207	149	107	10	133	6	0	0	0	92.52	4.05	16.67
Meg19_1012_Bin_19	k__Archaea (UID2)	207	149	107	41	102	6	0	0	0	72.69	5.14	16.67
Meg19_1012_Bin_206	k__Archaea (UID2)	207	149	107	33	110	6	0	0	0	75.78	5.61	0.00
Meg19_1012_Bin_225	k__Archaea (UID2)	207	149	107	37	111	1	0	0	0	72.27	0.47	100.00
Meg19_1012_Bin_228	k__Archaea (UID2)	207	149	107	15	128	6	0	0	0	88.32	4.21	0.00
Meg19_1012_Bin_246	k__Archaea (UID2)	207	149	107	18	127	4	0	0	0	85.51	2.34	0.00
Meg19_1012_Bin_34	k__Archaea (UID2)	207	149	107	65	81	2	1	0	0	56.16	2.88	40.00
Meg19_1012_Bin_417	k__Archaea (UID2)	207	149	107	10	133	6	0	0	0	91.59	3.58	16.67
Meg19_1012_Bin_444	k__Archaea (UID2)	207	149	107	18	128	2	1	0	0	85.91	3.27	0.00
Meg19_1012_Bin_476	k__Archaea (UID2)	207	149	107	62	79	8	0	0	0	60.39	6.07	25.00
Meg19_1012_Bin_489	k__Archaea (UID2)	207	149	107	12	129	8	0	0	0	89.72	5.28	0.00
Meg19_1012_Bin_49	k__Archaea (UID2)	207	149	107	45	95	9	0	0	0	68.15	4.42	0.00
Meg19_1012_Bin_504	k__Archaea (UID2)	207	149	107	16	127	6	0	0	0	85.98	3.74	0.00
Meg22_02_Bin_102	k__Archaea (UID2)	207	149	107	66	77	6	0	0	0	56.35	4.21	33.33
Meg22_02_Bin_148	k__Archaea (UID2)	207	149	107	40	106	2	0	1	0	69.08	3.11	62.50
Meg22_02_Bin_168	k__Archaea (UID2)	207	149	107	14	126	9	0	0	0	89.72	7.01	11.11
Meg22_02_Bin_38	k__Archaea (UID2)	207	149	107	53	85	10	1	0	0	62.88	8.17	30.77
Meg22_02_Bin_50	k__Archaea (UID2)	207	149	107	43	102	4	0	0	0	71.58	2.49	25.00
Meg22_1012_Bin_118	k__Archaea (UID2)	207	149	107	10	135	4	0	0	0	91.59	2.34	0.00
Meg22_1012_Bin_131	k__Archaea (UID2)	207	149	107	70	75	4	0	0	0	52.29	1.47	25.00
Meg22_1012_Bin_145	k__Archaea (UID2)	207	149	107	17	125	7	0	0	0	85.67	5.61	28.57
Meg22_1012_Bin_159	k__Archaea (UID2)	207	149	107	15	129	5	0	0	0	91.30	3.74	0.00
Meg22_1012_Bin_162	k__Archaea (UID2)	207	149	107	16	130	3	0	0	0	87.54	1.71	33.33
Meg22_1012_Bin_182	k__Archaea (UID2)	207	149	107	10	133	5	1	0	0	92.52	5.61	0.00
Meg22_1012_Bin_214	k__Archaea (UID2)	207	149	107	8	135	6	0	0	0	94.08	3.74	0.00
Meg22_1012_Bin_230	k__Archaea (UID2)	207	149	107	6	137	6	0	0	0	95.33	4.21	0.00
Meg22_1012_Bin_233	k__Archaea (UID2)	207	149	107	13	131	5	0	0	0	91.12	3.27	0.00
Meg22_1012_Bin_249	k__Archaea (UID2)	207	149	107	10	137	2	0	0	0	91.59	0.93	0.00
Meg22_1012_Bin_275	k__Archaea (UID2)	207	149	107	9	134	6	0	0	0	92.52	3.74	0.00
Meg22_1012_Bin_281	k__Archaea (UID2)	207	149	107	8	134	7	0	0	0	94.08	5.61	0.00
Meg22_1012_Bin_285	k__Archaea (UID2)	207	149	107	16	128	4	1	0	0	86.92	4.21	28.57
Meg22_1012_Bin_314	k__Archaea (UID2)	207	149	107	6	133	10	0	0	0	95.95	3.63	30.00
Meg22_1012_Bin_332	k__Archaea (UID2)	207	149	107	41	106	1	1	0	0	68.46	2.34	25.00
Meg22_1012_Bin_344	k__Archaea (UID2)	207	149	107	13	131	4	1	0	0	89.25	4.21	0.00
Meg22_1012_Bin_354	k__Archaea (UID2)	207	149	107	29	113	7	0	0	0	80.95	4.52	42.86
Meg22_1012_Bin_78	k__Archaea (UID2)	207	149	107	14	131	4	0	0	0	88.79	1.94	25.00
Meg22_1012_Bin_83	k__Archaea (UID2)	207	149	107	12	128	9	0	0	0	89.72	7.01	0.00
Meg22_1012_Bin_95	k__Archaea (UID2)	207	149	107	7	135	6	1	0	0	94.86	6.07	0.00
Meg22_1214_Bin_101	k__Archaea (UID2)	207	149	107	5	139	5	0	0	0	96.26	4.21	0.00
Meg22_1214_Bin_132	k__Archaea (UID2)	207	149	107	9	136	3	1	0	0	92.52	4.21	33.33
Meg22_1214_Bin_145	k__Archaea (UID2)	207	149	107	10	133	5	0	1	0	92.52	5.92	9.09
Meg22_1214_Bin_158	k__Archaea (UID2)	207	149	107	7	137	5	0	0	0	94.39	3.27	0.00
Meg22_1214_Bin_165	k__Archaea (UID2)	207	149	107	16	129	4	0	0	0	86.60	3.27	0.00
Meg22_1214_Bin_169	k__Archaea (UID2)	207	149	107	7	136	6	0	0	0	95.48	4.21	0.00
Meg22_1214_Bin_179	k__Archaea (UID2)	207	149	107	16	131	2	0	0	0	86.92	0.93	0.00
Meg22_1214_Bin_185	k__Archaea (UID2)	207	149	107	37	110	2	0	0	0	78.04	0.93	0.00
Meg22_1214_Bin_186	k__Archaea (UID2)	207	149	107	64	83	2	0	0	0	50.24	1.40	0.00
Meg22_1214_Bin_189	k__Archaea (UID2)	207	149	107	9	136	4	0	0	0	92.52	2.34	0.00
Meg22_1214_Bin_191	k__Archaea (UID2)	207	149	107	10	134	5	0	0	0	92.06	3.27	0.00
Meg22_1214_Bin_20	k__Archaea (UID2)	207	149	107	9	134	6	0	0	0	93.39	3.74	0.00
Meg22_1214_Bin_213	k__Archaea (UID2)	207	149	107	27	118	3	1	0	0	78.97	2.80	33.33
Meg22_1214_Bin_22	k__Archaea (UID2)	207	149	107	46	87	16	0	0	0	65.19	5.26	81.25
Meg22_1214_Bin_223	k__Archaea (UID2)	207	149	107	24	118	7	0	0	0	79.91	4.98	42.86
Meg22_1214_Bin_226	k__Archaea (UID2)	207	149	107	11	131	7	0	0	0	91.98	5.14	0.00
Meg22_1214_Bin_228	k__Archaea (UID2)	207	149	107	8	135	6	0	0	0	94.08	4.21	0.00
Meg22_1214_Bin_23	k__Archaea (UID2)	207	149	107	11	131	7	0	0	0	92.37	4.74	14.29
Meg22_1214_Bin_256	k__Archaea (UID2)	207	149	107	20	122	5	2	0	0	83.18	5.14	0.00
Meg22_1214_Bin_318	k__Archaea (UID2)	207	149	107	15	122	12	0	0	0	87.78	7.23	8.33
Meg22_1214_Bin_40	k__Archaea (UID2)	207	149	107	18	127	4	0	0	0	86.53	3.27	0.00
Meg22_1214_Bin_408	k__Archaea (UID2)	207	149	107	11	133	4	1	0	0	90.65	4.21	0.00
Meg22_1214_Bin_5	k__Archaea (UID2)	207	149	107	13	124	12	0	0	0	90.34	5.03	16.67
Meg22_1214_Bin_97	k__Archaea (UID2)	207	149	107	34	112	3	0	0	0	73.76	1.94	0.00
Meg22_1416_Bin_13	k__Archaea (UID2)	207	149	107	25	123	1	0	0	0	80.37	0.93	0.00
Meg22_1416_Bin_130	k__Archaea (UID2)	207	149	107	11	128	10	0	0	0	92.21	4.96	0.00
Meg22_1416_Bin_151	k__Archaea (UID2)	207	149	107	16	124	9	0	0	0	88.32	6.07	0.00
Meg22_1416_Bin_16	k__Archaea (UID2)	207	149	107	17	130	2	0	0	0	85.51	0.93	0.00
Meg22_1416_Bin_161	k__Archaea (UID2)	207	149	107	26	119	4	0	0	0	80.37	3.27	0.00
Meg22_1416_Bin_171	k__Archaea (UID2)	207	149	107	44	103	2	0	0	0	64.49	1.40	0.00
Meg22_1416_Bin_173	k__Archaea (UID2)	207	149	107	53	93	3	0	0	0	64.13	2.34	0.00
Meg22_1416_Bin_184	k__Archaea (UID2)	207	149	107	36	99	14	0	0	0	72.43	6.51	0.00
Meg22_1416_Bin_186	k__Archaea (UID2)	207	149	107	57	85	7	0	0	0	58.81	1.14	0.00
Meg22_1416_Bin_21_NC	k__Archaea (UID2)	207	149	107	40	102	6	1	0	0	69.00	6.54	0.00
Meg22_1416_Bin_36	k__Archaea (UID2)	207	149	107	31	116	2	0	0	0	78.54	0.93	0.00
Meg22_1416_Bin_67	k__Archaea (UID2)	207	149	107	11	132	6	0	0	0	91.28	3.74	0.00
Meg22_1416_Bin_72	k__Archaea (UID2)	207	149	107	10	135	3	1	0	0	92.06	3.27	16.67
Meg22_1416_Bin_92_2_1	k__Archaea (UID2)	207	149	107	46	101	2	0	0	0	68.69	1.87	0.00
Meg22_1618_Bin_103	k__Archaea (UID2)	207	149	107	19	126	4	0	0	0	84.11	2.34	25.00
Meg22_1618_Bin_122	k__Archaea (UID2)	207	149	107	5	141	2	1	0	0	96.26	2.80	20.00
Meg22_1618_Bin_136	k__Archaea (UID2)	207	149	107	15	131	3	0	0	0	87.38	2.34	0.00
Meg22_1618_Bin_161	k__Archaea (UID2)	207	149	107	14	128	5	2	0	0	89.72	6.54	9.09
Meg22_1618_Bin_17	k__Archaea (UID2)	207	149	107	39	108	2	0	0	0	74.66	0.93	0.00
Meg22_1618_Bin_30	k__Archaea (UID2)	207	149	107	24	115	10	0	0	0	80.37	7.01	40.00
Meg22_1618_Bin_45	k__Archaea (UID2)	207	149	107	8	136	5	0	0	0	93.93	3.74	0.00
Meg22_1618_Bin_62	k__Archaea (UID2)	207	149	107	16	129	4	0	0	0	86.45	2.34	0.00
Meg22_1618_Bin_74	k__Archaea (UID2)	207	149	107	12	132	5	0	0	0	91.12	3.74	0.00
Meg22_24_Bin_100	k__Archaea (UID2)	207	149	107	18	125	6	0	0	0	86.92	3.58	50.00
Meg22_24_Bin_104	k__Archaea (UID2)	207	149	107	72	73	4	0	0	0	53.92	3.12	75.00
Meg22_24_Bin_122	k__Archaea (UID2)	207	149	107	48	95	5	1	0	0	65.42	4.98	25.00
Meg22_24_Bin_138	k__Archaea (UID2)	207	149	107	40	95	12	2	0	0	73.80	8.71	44.44
Meg22_24_Bin_167	k__Archaea (UID2)	207	149	107	65	76	8	0	0	0	53.85	4.03	0.00
Meg22_24_Bin_17	k__Archaea (UID2)	207	149	107	54	83	11	1	0	0	63.95	8.33	35.71
Meg22_24_Bin_77	k__Archaea (UID2)	207	149	107	56	86	7	0	0	0	58.11	4.05	42.86
Meg22_46_Bin_151	k__Archaea (UID2)	207	149	107	52	88	8	1	0	0	63.20	8.26	36.36
Meg22_46_Bin_152	k__Archaea (UID2)	207	149	107	47	99	3	0	0	0	67.53	1.08	66.67
Meg22_46_Bin_158	k__Archaea (UID2)	207	149	107	13	121	15	0	0	0	88.79	7.70	13.33
Meg22_46_Bin_198	k__Archaea (UID2)	207	149	107	23	119	7	0	0	0	82.33	4.67	14.29
Meg22_46_Bin_212	k__Archaea (UID2)	207	149	107	13	129	7	0	0	0	88.79	4.52	42.86
Meg22_46_Bin_234	k__Archaea (UID2)	207	149	107	36	107	5	1	0	0	75.47	4.67	0.00
Meg22_46_Bin_243	k__Archaea (UID2)	207	149	107	13	128	7	1	0	0	89.41	4.49	0.00
Meg22_46_Bin_83	k__Archaea (UID2)	207	149	107	29	111	8	1	0	0	79.30	8.41	0.00
Meg22_46_Bin_92	p__Euryarchaeota (UID4)	45	299	202	113	163	22	1	0	0	63.99	7.54	20.00
Meg22_810_Bin_115	k__Archaea (UID2)	207	149	107	34	108	7	0	0	0	70.56	5.06	85.71
Meg22_810_Bin_118	k__Archaea (UID2)	207	149	107	9	135	4	1	0	0	93.46	4.67	0.00
Meg22_810_Bin_168	k__Archaea (UID2)	207	149	107	16	129	4	0	0	0	89.80	2.80	0.00
Meg22_810_Bin_213	k__Archaea (UID2)	207	149	107	23	110	11	5	0	0	83.42	6.22	7.69
Meg22_810_Bin_230	k__Archaea (UID2)	207	149	107	27	115	7	0	0	0	79.60	4.35	42.86
Meg22_810_Bin_25	k__Archaea (UID2)	207	149	107	20	125	4	0	0	0	88.28	2.80	0.00
Meg22_810_Bin_250	k__Archaea (UID2)	207	149	107	29	116	4	0	0	0	77.73	2.34	0.00
Meg22_810_Bin_9	k__Archaea (UID2)	207	149	107	33	105	11	0	0	0	79.67	7.01	9.09
Meg22_810_Bin_92	k__Archaea (UID2)	207	149	107	39	105	5	0	0	0	73.32	3.27	0.00
OWC_Bin2	k__Archaea (UID2)	207	149	107	16	128	5	0	0	0	86.45	3.74	0.00
OWC_Bin3	k__Archaea (UID2)	207	149	107	17	127	5	0	0	0	87.31	3.27	0.00
OWC_Bin5	k__Archaea (UID2)	207	149	107	15	129	5	0	0	0	87.85	3.74	0.00
QC4_bin_49	k__Archaea (UID2)	207	149	107	40	109	0	0	0	0	79.12	0.00	0.00
QZM_A2_3_bin_3	k__Archaea (UID2)	207	149	107	19	125	5	0	0	0	88.01	3.74	0.00
QZM_A2_bin_5	k__Archaea (UID2)	207	149	107	5	138	6	0	0	0	95.79	4.21	0.00
QZM_A3_bin_5	k__Archaea (UID2)	207	149	107	4	139	6	0	0	0	96.73	4.21	0.00
RPA3	k__Archaea (UID2)	207	149	107	7	139	3	0	0	0	94.39	1.87	0.00
RPD1	k__Archaea (UID2)	207	149	107	58	87	4	0	0	0	62.28	2.80	0.00
RPF2	k__Archaea (UID2)	207	149	107	7	137	5	0	0	0	94.55	3.27	0.00
S2_bin16	k__Archaea (UID2)	207	149	107	29	113	7	0	0	0	83.80	6.07	0.00
S2_bin19	k__Archaea (UID2)	207	149	107	64	73	12	0	0	0	51.56	5.58	0.00
S2_bin51	k__Archaea (UID2)	207	149	107	11	135	3	0	0	0	91.59	1.40	0.00
S4_bin14	k__Archaea (UID2)	207	149	107	23	125	1	0	0	0	81.46	0.47	0.00
S5_bin18	k__Archaea (UID2)	207	149	107	16	128	5	0	0	0	86.92	3.27	0.00
S5_bin29	k__Archaea (UID2)	207	149	107	53	94	2	0	0	0	58.65	1.40	50.00
S6_bin33	k__Archaea (UID2)	207	149	107	56	93	0	0	0	0	62.01	0.00	0.00
S7_bin1	k__Archaea (UID2)	207	149	107	17	131	1	0	0	0	86.45	0.93	0.00
S7_bin6	k__Archaea (UID2)	207	149	107	53	78	14	3	0	1	60.75	5.28	6.06
S8_bin41	k__Archaea (UID2)	207	149	107	76	64	8	1	0	0	54.52	7.01	9.09
SHR11	k__Archaea (UID2)	207	149	107	9	138	2	0	0	0	93.46	1.40	0.00
SMTZ1_45_clean	k__Archaea (UID2)	207	149	107	43	97	9	0	0	0	75.83	7.01	33.33
SMTZ1_83_clean	k__Archaea (UID2)	207	149	107	20	109	20	0	0	0	85.51	8.34	55.00
SMTZ_45	k__Archaea (UID2)	207	149	107	52	92	5	0	0	0	70.78	4.67	0.00
SRVP18_trench_6_60cm_Atabeya_1_Complete_Final	k__Archaea (UID2)	207	149	107	3	145	0	1	0	0	97.20	1.87	0.00
SRVP_Freyarchaeota_final_genome	k__Archaea (UID2)	207	149	107	2	141	6	0	0	0	98.13	4.21	0.00
WORA1	k__Archaea (UID2)	207	149	107	11	131	6	1	0	0	91.28	6.54	11.11
WORB2	k__Archaea (UID2)	207	149	107	9	138	2	0	0	0	92.99	0.93	0.00
WORB4	k__Archaea (UID2)	207	149	107	50	98	1	0	0	0	64.19	0.47	0.00
WORC5	k__Archaea (UID2)	207	149	107	15	129	5	0	0	0	87.38	3.27	0.00
WORE3	k__Archaea (UID2)	207	149	107	27	116	6	0	0	0	81.78	4.67	0.00
WORH6	k__Archaea (UID2)	207	149	107	45	102	2	0	0	0	79.13	1.87	0.00
ex4484_83	k__Archaea (UID2)	207	149	107	19	123	7	0	0	0	86.92	5.61	0.00
